y_act,vf,vsa,gsa,pld,lcd,TInf
130.6409038,0.86,1916,5823,10,14.3,0.483675858
54.28051561,0.47,232,230,4,5,0.932409502
129.3254336,0.85,1941,5636,9.5,13.9,0.488106875
135.7177479,0.88,1709,6022,11.8,17.5,0.419514472
10.19824734,0.27,57,46,2.5,4.8,0.976875
91.74468873,0.68,1682,1886,5.4,7.4,0.784126984
7.031737576,0.96,845,8674,24.1,28,0.156777172
2.891092906,0.96,757,8308,25.7,29.5,0.138765539
141.5572804,0.91,1470,7002,14.1,17.6,0.305566535
140.7215441,0.91,1550,6608,12.6,18.3,0.324346967
139.0899612,0.9,1632,5945,12.7,16.4,0.354779782
141.8728683,0.91,1563,7472,13.3,17.3,0.322877231
6.989352041,0.94,1279,8753,15.2,19.8,0.239356456
144.7002722,0.93,1201,7500,16.3,21.3,0.238718564
121.8645835,0.82,2283,5305,7.7,10,0.582917162
146.2699191,0.94,1059,7809,18.7,23.3,0.209711271
117.1553277,0.8,2250,4658,7.3,10.4,0.609049479
139.2883395,0.89,1718,7185,12.1,15.6,0.365975632
146.2893453,0.94,1161,7584,18.1,22.1,0.235100964
129.0223787,0.85,2100,5838,9.5,12.5,0.499082341
145.7607756,0.94,1125,8392,19.3,23.3,0.219091643
131.8826207,0.85,1856,5523,11.1,14,0.451365387
144.1017508,0.93,1400,7666,14.6,19.2,0.287009898
143.8452275,0.93,1380,7782,14.5,19.6,0.282125853
10.15502761,0.96,904,8065,21.8,27,0.171532074
21.62842212,0.95,983,8321,20.5,24.9,0.191980087
4.516103776,0.96,818,7004,22.9,27.5,0.155171519
120.1109506,0.8,2196,4668,6.8,10.3,0.619852405
146.7067887,0.94,1177,8721,17.7,21.5,0.222850679
122.0880218,0.82,2284,5349,7.7,10.2,0.583648498
25.35268208,0.95,1013,8262,20.1,24.3,0.198115537
11.68406687,0.95,1048,8937,19.1,24.1,0.1982084
122.6886458,0.84,2091,4726,8.5,11.6,0.550574713
145.8211133,0.94,1244,7359,16.6,22,0.248279689
147.0880419,0.94,1151,8231,17.7,23.6,0.219166632
147.633594,0.95,1081,7344,18.5,24.9,0.211943414
138.3413249,0.9,1754,6540,11.6,14.9,0.375957207
146.5579229,0.95,1122,8280,18.7,24.3,0.213474499
14.58760034,0.95,989,9001,20.3,26.1,0.178711679
4.994877702,0.97,645,9568,27,33.3,0.11464985
70.15870278,0.56,806,830,5,6.7,0.869753086
126.4354041,0.82,1964,3592,11.6,12.7,0.528344671
125.9909873,0.83,1771,3319,11.7,12.4,0.573445105
132.4291355,0.86,2030,4890,14.3,15.5,0.449562682
89.93922938,0.68,1508,1595,5.6,6.8,0.770940171
52.73053624,0.5,461,430,4.7,5.6,0.909444444
144.1353848,0.93,1423,6266,15.1,18.3,0.286848073
132.0757313,0.87,2272,6309,12.6,13.4,0.507020202
140.7523968,0.91,1547,5367,13.7,17,0.31689915
119.4422112,0.83,2113,4402,10.5,10.9,0.594391963
128.1454768,0.86,1722,4672,14.9,15.4,0.503180828
142.517794,0.93,1358,6430,16.7,19.8,0.249897162
140.4668272,0.91,1520,5868,13.1,16.2,0.344052778
38.89696573,0.95,946,7196,21.4,26.6,0.186127316
102.5949632,0.74,1436,1779,4.3,6,0.796556122
133.2280892,0.9,2255,7790,14.9,16.3,0.422527778
108.2143701,0.75,1785,2964,7.3,8.4,0.708246528
116.1603317,0.81,2396,4007,7.2,9.7,0.554722639
139.6074065,0.91,1325,4958,19.1,21.9,0.322787668
136.3099439,0.89,1771,4697,12.4,14.1,0.389473684
144.2959378,0.94,1379,6225,15.6,19.1,0.277949586
144.578155,0.93,1338,6783,17.5,19.8,0.269281046
118.2009694,0.82,2180,5010,10.2,11.5,0.602147075
136.3436301,0.9,2231,8122,14.7,15.5,0.419878788
55.12970808,0.49,372,381,5,6,0.919984879
109.5717023,0.79,1334,2119,5.5,6.9,0.805233932
132.2795137,0.88,1934,4348,11.4,12.6,0.447900338
128.0290091,0.84,1756,4322,9.5,14,0.478324844
145.0932914,0.94,1118,6228,19.5,23.8,0.227043072
127.9555895,0.84,1836,3880,10,13.2,0.502222222
29.32564645,0.94,1125,6525,18.1,22.6,0.219853317
28.9949514,0.95,950,6965,21.4,26.3,0.185468937
134.8870485,0.87,1381,4740,16.1,18.9,0.358896552
143.4658557,0.93,1266,6979,17.8,20,0.241526756
11.5054834,0.93,1184,6356,15.7,20.7,0.228058137
3.576472041,0.95,946,7871,23.1,25.1,0.172309028
25.66319296,0.95,1007,8152,23.7,28.1,0.18203663
111.6905478,0.76,2029,3338,7,9.4,0.621228926
133.3287858,0.88,1495,5077,21.7,23.2,0.371185939
16.36381884,0.94,1141,7221,19.5,21.8,0.213974252
4.597891803,0.96,830,6202,26,29.4,0.155146199
83.30747509,0.61,1012,1032,12.1,12.9,0.772486772
141.6714736,0.92,1366,6003,14.9,23.1,0.31490162
13.49222359,0.95,1061,7087,19.4,29.4,0.214891975
140.7685563,0.92,1588,6486,12.4,19.7,0.337588417
127.1353585,0.85,2120,4322,7.6,14,0.530555556
146.6892539,0.95,1110,7635,16.5,28.5,0.223475828
140.9111294,0.92,1565,6031,12.7,20.2,0.345144824
25.96124873,0.95,1038,7707,18.7,29.4,0.225150364
118.3555746,0.82,2202,3790,5.4,11.5,0.582175926
94.84973606,0.66,2249,2408,6.2,8.6,0.676496231
143.5016183,0.92,1400,6448,14.2,23.5,0.307966706
143.7196665,0.93,1237,6035,15.8,25.2,0.296272321
131.2585595,0.86,1818,5468,11.1,17.9,0.453417969
140.5651529,0.91,1517,6992,15.1,21.7,0.322910152
143.8615596,0.93,1334,7125,17.9,24.7,0.292385392
9.768933274,0.96,786,7459,25.9,34.9,0.169666651
100.5743406,0.71,1447,2190,11.2,12.1,0.702232143
132.6602751,0.87,1947,5462,11.6,15.8,0.452531799
100.1770905,0.72,1269,1925,9.1,11.5,0.736607143
136.4230298,0.89,1772,6121,14.3,18.6,0.404452614
139.7735861,0.91,1562,5516,11.4,19.7,0.359863946
141.5266526,0.91,1519,6288,14.7,21.2,0.35507118
8.147037164,0.93,1437,7186,16.9,21.6,0.290548731
144.4286182,0.92,1521,7080,14.4,21.3,0.311462939
144.7016784,0.94,1265,7518,20,25.5,0.261262109
119.1507281,0.79,2061,3283,8.3,12.4,0.596643519
138.203105,0.9,1825,6083,10.9,17.7,0.429347826
143.9440406,0.94,1357,6342,13.6,25,0.318202349
143.6379604,0.93,1359,6393,13.6,25.2,0.315017825
130.050769,0.87,2084,4814,8.9,15,0.513533835
122.8889993,0.82,1846,3873,7.6,16.1,0.539608037
124.4059013,0.83,1930,3982,7,16,0.530750988
136.6608712,0.89,1740,5468,10.3,18.5,0.429886831
137.1808613,0.89,1768,5639,10.2,17.8,0.424301242
144.4594818,0.93,1263,6049,14.3,24.9,0.305839671
142.3758261,0.92,1463,6483,15.3,22.5,0.327909483
142.5615709,0.92,1359,6116,15.5,23.2,0.322197197
146.1087581,0.94,1096,7816,18.1,27.9,0.237678571
130.2514865,0.85,1845,4963,9.8,16.7,0.495507813
127.9960581,0.85,2087,5005,9.3,13.9,0.536221591
78.67410509,0.63,976,1353,14.4,16.4,0.705654651
137.1666579,0.88,1545,6022,12.7,18.9,0.382338462
142.9667872,0.92,1416,6515,16.8,23.4,0.301917093
146.8370024,0.95,1017,7353,21.3,29.6,0.235815603
15.75083376,0.95,1017,8209,23.4,30.4,0.19979661
111.8603902,0.76,1910,2630,6.4,10.5,0.725
55.49569083,0.53,915,569,3.5,6.7,0.858823529
101.6334634,0.71,1695,2269,5.6,10.8,0.686133333
115.9196826,0.76,2144,3106,9.8,11.4,0.552895022
143.6566158,0.93,1313,7688,15.1,23.8,0.283544175
133.5944617,0.87,1743,4760,10.4,19.3,0.4441505
101.6413594,0.72,1658,2093,6.4,10.8,0.694967742
119.6940128,0.82,1724,3017,8.7,23.3,0.501566784
127.2351837,0.84,1718,3780,9.9,23.7,0.396909307
130.0228862,0.85,1614,4063,10.4,27.6,0.381823461
75.83010142,0.56,1001,850,3.8,13,0.771725188
127.5017391,0.85,1592,3715,10.6,26.6,0.362606367
132.942029,0.87,1725,4770,10.9,28.6,0.367590259
137.0340664,0.89,1424,4579,12.4,31.5,0.321193826
100.9662199,0.7,1880,2173,5.9,17.1,0.613396991
111.4837439,0.71,2055,2751,6.9,18.4,0.522968614
123.531586,0.81,1676,3021,9.2,25.1,0.465397698
124.1348509,0.82,1661,3103,9.6,24.9,0.439363144
128.6816446,0.84,1661,3656,10.7,25.6,0.399734286
128.3847808,0.83,1758,3824,10.2,26.5,0.419674673
132.5858721,0.86,1500,3828,11.5,28.4,0.362196034
132.0170456,0.86,1453,3694,12,29.2,0.328402151
135.8911789,0.88,1329,3962,13.5,33.1,0.311139456
138.5230216,0.9,1233,4501,15.4,34.4,0.271169208
124.1595294,0.81,1911,3527,8.5,19.9,0.498689516
11.83850491,0.96,865,8668,23.3,33.7,0.170120334
133.2131829,0.86,1772,4716,10.6,23.7,0.392133205
136.2984509,0.88,1664,5379,11.6,25.9,0.389274267
5.25810308,0.96,810,8986,22.1,32.3,0.155645688
112.0329044,0.75,1868,2396,6.7,15.8,0.627577551
102.5316266,0.71,1586,2016,6.1,15.2,0.67816092
129.2763856,0.84,1746,4213,10.9,22.4,0.432666079
135.2017359,0.87,1559,4479,12.5,26.7,0.366514135
80.80317252,0.94,1221,6964,16.1,24.5,0.224208505
3.611719144,0.96,772,6679,24.1,26.8,0.15279528
132.359715,0.86,1734,4784,11.7,13.6,0.447793149
19.30197081,0.94,1176,6942,17.4,20,0.245542686
142.8636589,0.91,1286,6369,16,23.3,0.300008797
6.115798987,0.96,894,7748,21.9,23.5,0.180627888
145.6677682,0.94,1125,7757,17.9,25.8,0.238746756
147.2195854,0.95,1102,7007,18.9,21.5,0.239346591
145.6733603,0.94,1167,7901,18.1,25.3,0.24927662
15.53459881,0.96,954,8541,20.6,24.3,0.197520228
28.84742385,0.96,875,8269,20.7,24.3,0.187025
17.38286819,0.96,879,8475,21.4,24.4,0.182128427
14.11724958,0.96,766,7876,23.6,27.4,0.159595238
147.9854369,0.95,962,7313,20.6,30.2,0.204737855
7.981880515,0.97,715,9204,25.3,28.2,0.142649803
146.7662656,0.94,1100,6870,17.3,21,0.236392915
16.47762592,0.95,961,7477,20.8,23,0.205095369
135.5865149,0.88,1676,5718,12.4,15.3,0.403039832
145.3840898,0.94,1089,7057,19,21.3,0.237169702
9.296903026,0.96,853,8110,23.1,25.6,0.171120108
3.68286672,0.96,807,8598,24.8,26.2,0.160890352
12.55291853,0.97,653,8514,30.2,31.6,0.128343319
5.739214352,0.97,590,9249,31.2,33.5,0.115930746
140.8843039,0.91,1555,6885,14,16,0.349052397
145.2887489,0.93,1169,7262,18.3,20,0.256555944
145.9228173,0.94,1123,8004,19.5,21.6,0.243697479
29.65134069,0.95,1026,8311,21.2,22.3,0.220638248
147.2376923,0.95,1004,7134,21.2,23.6,0.224051655
125.7022144,0.82,1793,4683,10.5,12.7,0.515488991
87.38794301,0.58,602,517,3.6,5.6,0.878736842
104.4169026,0.76,2448,3258,6.5,7.1,0.648923445
1.920482887,0.97,645,8677,28,38.2,0.11530593
138.0245009,0.89,1781,5880,13.1,14.4,0.382141092
140.1223456,0.9,1641,6708,13,14.6,0.360590027
4.822201991,0.97,652,9143,28,38.4,0.121038659
5.186244742,0.94,1081,6056,19.2,20.6,0.207110376
141.3452357,0.91,1513,6158,12.9,15.7,0.327287582
144.356252,0.94,1355,7686,14.3,17.1,0.256392212
112.7485402,0.74,2077,3430,7.5,8.6,0.650908434
135.5455506,0.89,1928,6138,10.4,11.9,0.407340372
144.1892177,0.93,1447,6305,14.9,17.6,0.290145665
123.9100549,0.84,2253,4310,7.6,10.7,0.581349206
124.8653921,0.82,1858,3719,11.7,13.7,0.444112061
143.4700904,0.93,1506,6465,12.9,24.8,0.27244832
9.738735567,0.95,1029,7848,15.5,31.8,0.185140931
1.981034615,0.95,962,6797,16.3,32.4,0.164614436
105.2412859,0.74,1866,2766,6.5,9,0.654847756
139.2391838,0.9,1802,6237,9.2,18.8,0.323419379
146.596904,0.94,1148,6923,13.9,30.8,0.21303125
3.831560104,0.94,1101,6044,14.2,30,0.197491529
127.3249368,0.84,1913,4060,9,17.3,0.468618865
128.7306572,0.84,1898,4543,8.1,17.1,0.44340514
144.5105382,0.93,1375,7136,13.4,25.3,0.244991254
147.3879546,0.95,1106,7905,16.2,29,0.184422492
148.4141656,0.96,977,7056,17,33.5,0.171686292
5.660175835,0.96,973,8063,17.7,31.6,0.167542301
11.76931777,0.96,924,7728,17.2,33.6,0.160040564
8.126085263,0.97,736,7546,19.7,39.1,0.129633248
10.65753446,0.94,1294,7027,13.1,25.8,0.224735396
145.0657432,0.94,1288,6131,14.1,27.4,0.225991597
147.8513242,0.96,963,7093,16.3,34,0.179763805
147.8568511,0.96,1058,7028,17.4,31.9,0.183003504
2.8466002,0.96,842,7737,18.8,36,0.141479001
33.35658915,0.97,837,7146,19.3,37.6,0.148257492
6.687022142,0.97,845,8137,19.7,35.5,0.144852087
142.3908117,0.92,1441,6677,14,21.9,0.33127572
146.1703222,0.95,1219,6566,14.2,28.1,0.219352869
147.9319356,0.96,999,6983,17.4,33.8,0.174303233
11.52833829,0.95,960,7866,22.4,26.7,0.196214393
2.784263902,0.96,721,6938,25.7,30.6,0.152681452
94.25098037,0.65,1533,1450,4.7,6,0.833333333
58.98485143,0.96,825,7692,23.5,34.2,0.171760222
137.3256477,0.9,1527,5478,15.1,17.1,0.431727891
32.44674962,0.97,710,7552,26.5,38.1,0.143063174
111.8902037,0.78,2150,3426,7,8.8,0.675128205
136.2700866,0.89,1749,5847,12.5,14.8,0.418456928
146.1696574,0.94,1147,6666,18.6,21.3,0.250841751
135.2042469,0.89,1769,6066,11.1,14.6,0.446818613
148.6528657,0.96,935,7198,22.4,25.5,0.234960718
54.03768027,0.96,935,7543,22.4,26.2,0.250488759
9.383459769,0.96,861,9253,23,26.3,0.18100935
9.652886392,0.96,833,8975,23.8,26.6,0.199496039
17.31765674,0.97,688,8521,26.4,31.4,0.177469096
146.6575072,0.95,1059,7743,18.7,22.8,0.246800662
21.36119128,0.95,907,8298,22.3,26.4,0.212269193
6.311949598,0.96,813,8192,24.2,27.5,0.178472222
17.48089318,0.96,789,8067,24,29,0.192289377
139.938015,0.9,1599,6295,12.6,17.4,0.391774892
146.2810185,0.94,1110,6873,19.2,21.4,0.280403701
145.3991927,0.94,1194,7382,17.1,25,0.250501093
38.17073477,0.95,885,7209,22.5,26.8,0.213925691
139.4971018,0.9,1590,5846,14.4,15.8,0.425347222
7.267819822,0.96,768,7864,25.1,29,0.171274962
40.1479157,0.96,774,7274,25.4,29.8,0.195689203
8.843322654,0.96,780,8229,23.9,28.8,0.169844444
145.6591346,0.94,1077,7806,19.6,22.4,0.264010989
7.092858174,0.98,445,8737,37,49.9,0.083936553
9.445464986,0.96,759,8760,27.3,31.2,0.164472694
5.523879797,0.97,710,9101,28.6,31.8,0.154274753
6.254331432,0.97,693,8956,28.6,31.9,0.149853855
146.2643401,0.95,1031,6970,21.5,24.7,0.243123974
20.65804389,0.95,961,6548,22.1,25.3,0.232474812
135.1477814,0.88,1956,5892,10.4,12.1,0.413219074
53.20508637,0.95,925,6743,20.9,29.4,0.188552189
137.7502621,0.9,1791,5297,11.4,14.7,0.40447998
140.1294345,0.91,1551,6132,13.2,15.3,0.319518717
142.393745,0.93,1554,7355,12.9,17.8,0.288186589
6.795506004,0.93,1457,6627,13.1,18.2,0.263813411
144.0209215,0.93,1319,6783,15.1,18.1,0.272992578
88.80370968,0.68,1398,1651,4.5,6.9,0.822805982
96.0061154,0.69,1734,2139,5.4,8.2,0.777266376
122.8263551,0.81,2066,3894,8,10,0.593136095
129.2922894,0.86,2041,4610,9.2,11,0.504096495
146.324744,0.94,1142,7130,17.8,19.9,0.229982745
8.203847307,0.96,908,8465,21.2,23.3,0.164031653
145.9636777,0.94,1261,6263,16.8,19.3,0.263978659
145.8491035,0.94,1273,6377,16.2,21.1,0.261067019
15.30601446,0.94,1178,6723,17.4,20.8,0.235480024
23.13804466,0.95,1016,7094,19.6,22.8,0.199741401
143.0744439,0.93,1491,6282,13.8,15.1,0.298244149
136.5531502,0.86,1894,4826,10.1,12,0.474703704
145.9732635,0.94,1128,6912,17.2,19.6,0.215094003
147.4333564,0.95,958,7518,20.2,23,0.180645161
3.281328643,0.96,816,8261,23.1,23.6,0.146323032
6.559608049,0.96,822,8632,22.2,23.9,0.149905732
3.705638745,0.97,612,9158,28.8,29.7,0.109056736
122.6782072,0.81,1839,3448,8.1,18.3,0.574098422
119.3232069,0.81,1767,3515,11.2,17.8,0.57035503
131.4618396,0.87,1625,4033,11.2,23.1,0.468651884
128.2621006,0.86,1475,3567,13.1,22.5,0.455678198
132.2136342,0.88,1319,3922,15.7,24.9,0.398814815
139.1093411,0.89,1522,5388,12.4,29.7,0.370766284
140.1446024,0.91,1536,5995,16.4,28.7,0.329592593
139.2592762,0.91,1273,5148,18,33,0.290893555
85.24295147,0.59,1491,1132,5.8,12.8,0.757016532
124.1039723,0.82,1335,2673,14.6,22.6,0.470891035
131.7761182,0.87,1521,3658,16.3,27.6,0.38032981
15.7015365,0.95,847,6507,22.6,46.8,0.159737858
141.8418556,0.92,1264,5844,14.9,31,0.268996248
127.7739486,0.84,1705,3816,13.5,15.7,0.402902903
143.8687428,0.94,1179,6061,17.3,34.4,0.224003887
131.2657505,0.88,1515,3748,11.7,23.7,0.377197976
23.50091911,0.96,891,7793,22.7,47.1,0.159586826
20.63210328,0.96,854,7509,22.6,45.7,0.156126924
128.0912898,0.94,1030,5859,19.3,39.8,0.210394535
131.1061606,0.86,1517,3811,11.2,25.8,0.403365203
49.18643335,0.96,806,6415,24.3,50.7,0.161965075
6.408521417,0.96,706,6561,26.2,53.9,0.129255637
120.5271942,0.8,1604,3317,9.3,21.9,0.484167594
137.5103049,0.9,1252,5263,16.5,33.7,0.298326031
142.8645391,0.92,1194,6572,16.6,36.4,0.240663726
114.1969961,0.94,1040,6362,20.1,40.9,0.214570231
48.0450192,0.95,848,6777,26.1,50.3,0.178466448
4.258326038,0.97,547,8779,34.8,68.7,0.096424943
118.191163,0.81,1819,3098,9.9,17.1,0.490466798
5.253534975,0.95,904,6598,24.4,44.7,0.166715667
139.2076804,0.91,1388,5108,13,29.4,0.318455679
26.33400611,0.96,806,7378,23.7,50.5,0.152956195
27.39456855,0.97,697,7737,28.7,56.5,0.131006946
138.5956841,0.9,1429,4606,14.2,27.6,0.334417751
139.3189726,0.91,1343,4478,14.7,31.2,0.296070856
143.3435686,0.93,1161,5310,16.5,35.5,0.241391715
75.34529175,0.95,967,6347,19.9,41.3,0.192542489
96.24563929,0.95,1008,6253,20.5,41.3,0.205879108
78.42056855,0.94,990,6204,23.3,43,0.211575255
19.15370487,0.97,667,7079,27.2,55.2,0.125613283
145.1261824,0.94,1047,6113,19.5,41.4,0.216016327
139.6894737,0.94,1031,5828,17.8,39.5,0.21211039
26.36973404,0.96,776,6966,24.4,50.3,0.150496845
9.080405493,0.97,590,8038,31.5,62,0.107655601
132.4903061,0.87,1611,4136,11.4,23.4,0.404944822
122.0434879,0.81,1619,3332,9.2,21.4,0.489618094
111.9591128,0.94,1027,6334,20.9,42.2,0.21589576
36.45088228,0.95,832,6848,24.7,47.5,0.165421735
3.109527484,0.96,736,7641,26.6,53.9,0.132141618
13.96372417,0.97,666,7964,29.9,59.5,0.125348164
123.4944201,0.81,1496,3463,11.1,24,0.464968487
140.4399451,0.92,1352,5672,16.5,30.3,0.271928612
105.005106,0.75,1650,2385,6.7,14.4,0.655498685
117.8926848,0.81,1880,2959,5.9,18.8,0.554556743
137.0630621,0.9,1703,5556,10.7,28.6,0.361594905
135.0720975,0.89,1733,4585,11.4,24.2,0.412240203
137.7246349,0.9,1706,5615,11.1,28.2,0.365911748
137.1104244,0.9,1646,5235,11.5,28.1,0.34868985
135.6985713,0.9,1851,6031,10.5,27,0.374125
136.9008311,0.9,1599,4699,11.9,26.1,0.376898148
129.7446786,0.85,2027,4177,7.9,22.1,0.50663018
127.0575481,0.86,1919,4052,7.5,21.1,0.474229601
116.6857055,0.78,1636,2941,13.7,15.7,0.515190972
124.7424879,0.83,1856,3462,13.8,15.2,0.445441176
138.3772833,0.9,1541,5704,18,20,0.314285714
141.7766957,0.92,1399,5224,20.5,23.3,0.29908327
79.97387677,0.94,1071,5187,46.2,48,0.23244724
108.5041609,0.75,1765,2521,8.7,12.6,0.604864434
89.40361046,0.62,1432,1551,8.4,11.7,0.679761905
123.4392317,0.84,1681,3286,23.3,26.1,0.412337662
136.2042708,0.89,1587,4931,17.5,19.8,0.320985222
138.9727185,0.9,1448,5028,17,21.4,0.312154195
100.4470384,0.72,1946,2169,8.5,10.2,0.62962963
84.18039261,0.63,1373,1350,6.3,9.2,0.766206056
142.5879556,0.92,1378,6720,20.8,23,0.276756931
135.887038,0.89,1789,6002,11.7,15.3,0.385451505
144.7600878,0.94,1128,6340,25.8,30,0.210924824
128.8728264,0.83,1621,3780,14.3,16,0.467799189
138.8419211,0.91,1419,5143,17.8,21.2,0.288401254
141.5262764,0.92,1324,5247,20.9,25.2,0.267286767
144.1306393,0.93,1358,7118,20.7,23.4,0.252561072
143.8910454,0.93,1313,6864,20.5,24.5,0.249873354
63.56852464,0.6,980,1010,5.3,7.7,0.838690476
121.4147683,0.84,1920,3489,10.5,13,0.513421053
133.8883079,0.88,1523,4190,16.2,17.8,0.368518519
95.07773422,0.67,1360,1593,11.1,12.1,0.653170359
130.8764101,0.87,1519,4079,16.7,19.6,0.408486122
80.89782579,0.57,1670,1367,5.3,7,0.778756313
124.8078167,0.83,1563,3442,14.7,16.3,0.483751962
47.50920482,0.41,564,455,5,7.2,0.890487939
128.7978159,0.84,1680,4280,14.5,16.3,0.456103679
142.9394345,0.91,1469,6917,21,22.8,0.29036776
142.6100443,0.93,1301,7164,25.1,26,0.248525458
43.4727974,0.4,394,363,3.6,6,0.92294686
78.70665234,0.6,1282,1257,7.6,9.4,0.736695906
67.33697229,0.5,1128,938,6.8,7.7,0.824608262
135.3578115,0.89,1452,4445,19.1,21,0.357200817
112.8797244,0.75,1491,2689,14.4,15.6,0.526714371
55.50066679,0.45,519,514,5.2,6.9,0.885370951
100.8582233,0.72,1202,1419,21.9,22.7,0.531808279
61.96813302,0.53,667,597,4.6,6.2,0.860606061
70.04606538,0.92,1170,4867,43.3,44.4,0.24227021
137.7909914,0.92,1292,5427,15.1,32.7,0.266250945
134.8999109,0.88,1495,4048,15.4,19.8,0.335417007
45.91990361,0.93,1082,5136,22.1,28.3,0.220031204
64.81025927,0.94,927,4966,53.1,55.5,0.193603098
138.9718814,0.91,1277,4268,18.9,22.4,0.292381004
139.5412085,0.91,1229,4675,19.7,23.9,0.27637294
45.39670621,0.91,1217,5077,19.7,22.4,0.240794429
53.77651748,0.91,1187,4805,20.6,24.9,0.250079134
49.3446808,0.92,1085,5186,22.3,25.7,0.226203345
62.1459712,0.93,1045,5354,22.2,27.7,0.221150278
113.983884,0.77,1610,2381,11,13.7,0.518454441
117.1342881,0.79,1441,2500,13,15.4,0.477760449
127.1250626,0.84,1592,3436,14.8,16.2,0.408365691
133.6640044,0.87,1436,3760,16.2,19.3,0.360722955
138.2972291,0.9,1287,4144,18.3,22.2,0.301739728
138.7388571,0.91,1245,4328,18.7,22.9,0.29153686
140.9370012,0.91,1197,4940,20.1,25.3,0.260752301
120.6695333,0.8,1687,2534,12.3,13.1,0.50402832
110.3953052,0.76,1439,2046,12.6,14.9,0.52308206
114.4438903,0.76,1427,2514,15.5,17.2,0.564347484
53.92504367,0.91,1156,4709,21.3,25.5,0.250062193
55.21065277,0.93,1050,5046,23.2,27,0.223390743
54.00921385,0.93,1021,5119,23.5,28.4,0.219765326
52.33032623,0.93,985,5386,23.9,29.6,0.207972857
137.6312473,0.91,1274,5104,19,24.2,0.272992
39.73670446,0.93,1110,5596,21.8,26.2,0.220492433
57.8081006,0.93,1129,5902,22.6,27.9,0.227082017
49.17516111,0.91,1326,4966,19.8,23.4,0.256966183
58.321314,0.91,1188,4853,21,25.3,0.260194043
98.84581796,0.69,1576,1780,9.4,12.3,0.610740741
145.3491218,0.94,1009,6579,17.9,37.5,0.224256984
12.25009317,0.96,743,8018,24,45.3,0.148368627
5.442342895,0.98,454,8019,34.6,63.3,0.090079672
14.41371936,0.95,913,6456,19.3,38,0.188670042
5.267455703,0.96,931,8859,18.1,36.6,0.181454129
9.223170572,0.96,824,8379,21.3,41.1,0.165637471
22.98918135,0.96,773,7856,23.2,43.7,0.159500208
51.43688421,0.95,931,8040,19.7,36.8,0.196006577
24.86344222,0.96,771,8276,23.6,43.1,0.156265018
107.0022621,0.93,1411,6855,30.5,33.4,0.271414729
17.90312971,0.96,713,8032,24.6,45.6,0.150754717
5.746778669,0.98,534,9058,30.3,56,0.109325344
101.1811591,0.92,1255,6221,34.7,38.1,0.26225
140.0346088,0.91,1480,5838,11.1,24.6,0.34564209
143.6760507,0.93,1178,6500,16,30,0.285740828
98.67171903,0.93,1199,5914,34,37.5,0.232467391
12.13826846,0.97,756,9000,24.1,44.4,0.154707573
6.462551625,0.97,663,9026,25.1,46.1,0.135183566
17.97909981,0.97,622,8552,27.9,48.2,0.135262145
12.66760853,0.98,526,8560,30.9,57.3,0.107214862
139.7524097,0.9,1468,5884,11.5,25.1,0.3484375
146.7412637,0.95,994,7020,18.3,35.4,0.212837679
8.770926446,0.96,820,8387,21.3,41.2,0.165237948
24.13601901,0.96,776,7882,23.5,43,0.161885714
145.4462545,0.94,1194,7573,15.7,31.8,0.250432509
3.970362857,0.96,724,7311,23.6,45.2,0.142772144
5.942827675,0.97,619,9282,27.3,53.1,0.116753873
